Well ,mTVDSS,Northing,Easting,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,BRIT_PR.                     :  Brittleness Index from Poisson's Ratio,BRIT_YM.                     :  Brittleness Index from Young's Modulus,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMBDA.                     :  Lambda,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,SHMAX_GRAD.                     :  Horizontal Stress Gradient (Max),SHMIN_GRAD.                     :  Horizontal Stress Gradient (Min),STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),UCS_LAL.PSI                  :  Uniaxial Compressive Strength (lal),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),Difference[PP-PWELL]
99,2685.333466,837887.0522,2517306.674,30.969,17.643,17.465,17.82,870.408,97.689,202.124,7888.345,3812.545,13.114,13.114,33.155,5.749,0.348,9231.869,9348.936,6890.515,0.313,2879.814,2.445,1.802,12740.658,1026.007,3074.944,10236.546,2.069,4947.463,2.247,1.167,2920.866131
99,2690.290094,837887.051,2517306.676,33.021,24.863,23.316,26.41,942.634,89.778,178.25,8573.325,4318.043,14.34,14.34,36.211,7.384,0.33,9250.886,9375.407,6760.458,0.297,2708.392,2.448,1.765,12137.698,1241.95,3473.735,11138.636,1.986,5610.088,2.849,1.529,2940.824787
99,2695.250591,837887.0499,2517306.679,35.752,56.517,62.179,50.854,1044.184,79.982,132.514,9330.927,5631.908,9.65,9.65,23.629,12.954,0.213,9269.333,9434.245,5971.086,0.192,1479.609,2.458,1.556,8101.389,1925.525,4076.783,12502.767,1.657,7546.349,4.56,2.676,2954.429229
99,2700.214064,837887.0487,2517306.682,34.961,35.219,32.567,37.87,1014.096,82.735,155.424,9257.938,4928.161,14.778,14.778,37.136,9.665,0.302,9288.362,9424.337,6568.858,0.272,1722.583,2.451,1.709,9782.882,1549.698,3892.888,12086.783,1.879,6434.004,3.651,2.046,2957.308287
99,2705.181407,837887.0475,2517306.685,35.02,32.196,27.289,37.103,1016.307,82.529,159.8,9550.633,4932.417,16.457,16.457,42.557,9.408,0.318,9307.399,9437.874,6697.903,0.286,2697.626,2.45,1.739,11991.059,1528.398,3906.251,12117.011,1.936,6257.822,3.597,2.01,2944.365541
99,2710.152023,837887.0476,2517306.684,31.569,22.052,22.279,21.825,891.184,95.326,190.579,8170.65,4086.903,13.053,13.053,33.354,6.536,0.333,9325.864,9450.909,6824.973,0.3,3026.157,2.449,1.769,12902.261,1125.096,3187.125,10490.306,1.999,5247.179,2.528,1.333,2939.105981
99,2715.205385,837887.0496,2517306.677,29.584,12.979,12.969,12.99,823.397,103.314,221.572,7539.277,3515.39,12.571,12.571,32.125,4.836,0.361,9344.914,9458.741,7068.358,0.325,3071.724,2.447,1.828,13480.164,910.119,2828.573,9679.239,2.145,4513.206,1.909,0.972,2943.932781
99,2718.700294,837887.051,2517306.673,36.386,33.433,24.535,42.331,1068.756,77.822,153.292,10204.372,5180.434,19.366,19.366,50.455,10.301,0.326,9358.193,9486.638,6789.307,0.294,2701.164,2.451,1.754,12180.942,1675.57,4230.251,12849.919,1.97,6523.494,3.963,2.257,2945.868727
99,2719.816153,837887.0514,2517306.671,36.319,32.981,23.904,42.059,1066.138,78.048,154.367,10253.559,5184.215,19.57,19.57,51.383,10.236,0.328,9362.814,9490.613,6806.824,0.295,2873.544,2.451,1.758,12560.735,1667.777,4213.758,12812.611,1.978,6478.077,3.944,2.244,2946.55718
99,2722.485106,837887.0525,2517306.667,37.36,27.292,14.306,40.277,1107.276,74.584,158.19,10680.098,5035.498,24.241,24.241,63.352,9.702,0.357,9372.633,9488.698,7051.305,0.321,2424.374,2.448,1.819,12151.356,1617.187,4476.825,13407.684,2.121,6321.512,3.819,2.159,2947.964088
99,2727.447984,837887.0544,2517306.661,31.243,22.288,23.332,21.244,879.857,96.605,191.787,8052.747,4056.271,12.514,12.514,31.94,6.447,0.33,9391.697,9519.557,6834.52,0.297,2820.965,2.451,1.76,12510.971,1110.554,3125.713,10351.388,1.985,5214.126,2.487,1.309,2950.717404
99,2732.412946,837887.0564,2517306.654,37.274,47.739,40.455,55.023,1103.845,74.865,135.146,10469.909,5799.885,16.465,16.465,42.342,13.081,0.279,9410.19,9557.899,6456.01,0.251,1831.747,2.457,1.659,9775.514,2052.327,4454.57,13357.341,1.805,7399.399,4.852,2.889,2953.339744
99,2737.381181,837887.0587,2517306.647,38.007,57.41,50.806,64.013,1133.438,72.485,125.146,10736.016,6218.341,14.855,14.855,37.926,15.145,0.248,9429.268,9588.181,6251.007,0.223,2499.442,2.46,1.604,10700.898,2335.856,4648.488,13795.996,1.726,7990.692,5.481,3.365,2956.049352
99,2742.064574,837887.0618,2517306.641,37.343,46.309,38.27,54.349,1106.602,74.639,136.156,10501.569,5756.851,17.11,17.11,44,12.887,0.285,9447.195,9593.542,6520.265,0.257,2461.629,2.457,1.67,11163.788,2031.617,4472.449,13397.786,1.824,7344.527,4.804,2.854,2958.571078
99,2744.799604,837887.0636,2517306.638,37.812,53.192,45.465,60.919,1125.505,73.113,129.042,10731.912,6080.513,16.016,16.016,41.229,14.362,0.264,9457.608,9611.9,6371.761,0.237,1918.182,2.459,1.63,9779.888,2236.723,4596.077,13677.44,1.765,7749.396,5.264,3.198,2960.024023
99,2746.613135,837887.0647,2517306.636,39.849,55.321,36.745,73.896,1210.534,66.732,122.654,12203.159,6639.325,22.74,22.74,60.756,16.499,0.29,9463.971,9609.014,6563.119,0.261,2226.479,2.457,1.678,10779.197,2663.517,5174.246,14985.292,1.838,8152.989,6.173,3.914,28.8872422
99,2747.373907,837887.0652,2517306.635,40.413,51.856,30.249,73.464,1234.936,65.037,123.763,12497.261,6567.269,26.222,26.222,69.924,16.174,0.309,9466.864,9604.594,6712.274,0.278,1865.815,2.455,1.716,10356.177,2648.83,5346.887,15375.815,1.903,8079.94,6.143,3.89,29.0773516
99,2749.331794,837887.0665,2517306.632,40.285,52.656,31.534,73.778,1229.378,65.418,123.593,12471.292,6601.114,25.548,25.548,68.384,16.279,0.305,9474.387,9613.797,6686.177,0.275,2249.535,2.456,1.708,11071.423,2659.489,5307.299,15286.266,1.889,8091.093,6.164,3.908,29.5757695
99,2752.466259,837887.0686,2517306.628,42.28,60.524,29.051,91.997,1318.803,59.63,114.259,14032.622,7323.365,32.657,32.657,89.651,19.536,0.313,9486.54,9623.281,6751.711,0.282,2904.191,2.456,1.723,12511.805,3306.965,5963.294,16770.166,1.916,8752.038,7.44,4.994,30.3897266
99,2755.576913,837887.0706,2517306.624,42.071,69.877,40.964,98.79,1309.164,60.22,108.45,13690.916,7602.256,26.563,26.563,71.853,21.366,0.277,9498.117,9648.609,6488.273,0.249,2648.332,2.459,1.654,11473.211,3562.902,5890.623,16605.779,1.801,9220.814,7.915,5.424,31.0984727
99,2759.259932,837887.073,2517306.619,35.096,25.77,18.556,32.984,1019.206,82.259,168.82,9645.359,4699.773,18.769,18.769,48.857,8.485,0.344,9512.012,9636.662,7019.01,0.31,1867.718,2.453,1.787,10973.455,1415.74,3923.807,12156.724,2.052,5923.455,3.309,1.821,1038.192537
99,2763.486742,837887.0756,2517306.614,44.885,87.599,36.35,138.849,1444.542,52.594,96.861,16753.289,9096.753,39.84,39.84,115.171,28.625,0.291,9528.228,9674.246,6607.886,0.262,2812.308,2.459,1.679,12040.387,5232.847,6955.034,19013.539,1.842,10324.03,10.719,8.226,1039.69202
99,2767.836478,837887.0751,2517306.606,44.828,79.385,30.075,128.694,1441.681,52.741,100.465,16539.594,8682.882,42.898,42.898,122.773,26.343,0.31,9545.027,9684.279,6759.976,0.279,2950.254,2.457,1.715,12620.46,4783.56,6931.558,18960.438,1.905,9953.765,10.009,7.472,1041.238754
99,2772.782688,837887.0746,2517306.598,37.497,37.652,25.584,49.721,1112.805,74.134,145.06,10870.114,5555.231,21.347,21.347,56.438,11.673,0.323,9563.571,9698.207,6870.869,0.291,1496.771,2.457,1.74,9935.28,1891.562,4512.819,13489.104,1.957,6893.681,4.48,2.619,1042.876758
99,2778.036958,837887.074,2517306.589,-999.25,93.039,117.838,68.239,-999.25,-999.25,103.99,-999.25,6492.568,-999.25,-999.25,-999.25,19.03,0.046,9583.86,9803.111,5198.842,0.042,1278.799,2.478,1.314,6155.282,2473.929,-999.25,-999.25,1.45,9616.318,5.777,3.596,36.347125
99,2783.158181,837887.0734,2517306.58,36.656,30.078,19.679,40.476,1079.33,76.915,156.573,10305.134,5062.306,21.128,21.128,54.942,9.855,0.341,9602.997,9731.154,7039.859,0.307,1159.62,2.456,1.777,9598.958,1622.808,4297.209,13001.382,2.036,6386.814,3.833,2.168,37.4069219
99,2788.382389,837887.0728,2517306.571,34.342,35.819,33.937,37.701,990.94,84.937,158.393,9364.79,5021.804,14.279,14.279,37.262,9.664,0.298,9623.299,9769.485,6699.58,0.268,1710.449,2.461,1.688,10020.058,1544.982,3754.363,11773.433,1.865,6313.422,3.639,2.038,38.5998203
99,2794.438207,837887.0732,2517306.574,44.554,71.887,26.402,117.372,1427.955,53.456,104.069,15989.23,8213.031,43.06,43.06,120.748,24.055,0.321,9645.931,9783.313,6898.301,0.289,2813.543,2.459,1.734,12623.686,4303.403,6819.524,18707.01,1.947,9609.046,9.216,6.666,39.796625
99,2800.300856,837887.0741,2517306.583,36.916,31.874,22.516,41.231,1089.589,76.048,151.797,9994.918,5007.346,19.95,19.95,49.751,10.055,0.332,9668.572,9801.922,7001.598,0.299,958.554,2.458,1.756,9120.304,1644.214,4362.697,13149.521,1.996,6587.768,3.886,2.204,41.0391133
99,2805.237244,837887.0749,2517306.591,31.859,28.561,31.466,25.655,901.352,94.196,178.029,8149.534,4311.951,11.605,11.605,29.229,7.382,0.306,9687.156,9832.121,6787.861,0.275,988.575,2.462,1.7,8752.874,1222.467,3242.768,10616.173,1.89,5617.06,2.796,1.496,41.9855
99,2810.338526,837887.0757,2517306.599,41.866,65.476,36.489,94.462,1299.782,60.802,111.899,13739.058,7465.335,28.204,28.204,77.299,20.335,0.291,9706.909,9858.083,6683.431,0.261,2540.56,2.464,1.67,11647.982,3398.933,5820.342,16446.801,1.84,8936.63,7.612,5.149,184.5116953
99,2815.609165,837887.0765,2517306.607,41.635,66.15,38.315,93.985,1289.3,61.461,112.092,13636.771,7477.181,26.964,26.964,74.145,20.332,0.285,9726.667,9880.491,6650.174,0.257,2600.058,2.465,1.659,11700.464,3381.074,5742.361,16270.401,1.824,8921.228,7.579,5.119,185.5305391
99,2819.413324,837887.0776,2517306.616,36.813,45.411,38.199,52.622,1085.53,76.39,139.397,10482.902,5744.649,16.705,16.705,43.889,12.561,0.285,9741.2,9895.449,6656.232,0.257,3031.51,2.465,1.658,12575.484,1978.935,4336.725,13090.77,1.825,7173.766,4.684,2.766,184.0592852
99,2821.337876,837887.0785,2517306.622,40.366,58.886,37.682,80.091,1232.865,65.179,119.242,12665.615,6923.151,23.836,23.836,64.558,17.697,0.287,9748.758,9902.513,6673.668,0.258,2688.952,2.465,1.661,11925.241,2877.432,5332.12,15342.412,1.829,8386.314,6.606,4.274,181.7463203
99,2822.803761,837887.079,2517306.627,37.651,47.985,38.317,57.653,1118.995,73.634,134.291,10854.977,5951.974,17.915,17.915,46.978,13.509,0.285,9753.991,9908.709,6659.631,0.257,2582.129,2.466,1.657,11683.522,2133.828,4553.303,13580.683,1.824,7446.526,5.036,3.026,185.3520195
99,2825.862625,837887.0803,2517306.636,40.302,49.167,28.593,69.74,1230.093,65.369,125.593,12214.472,6357.439,26.096,26.096,68.359,15.429,0.314,9765.623,9908.936,6899.357,0.283,2482.338,2.463,1.715,11963.391,2523.697,5312.385,15297.77,1.921,7962.247,5.882,3.68,185.9378945
99,2830.646918,837887.0824,2517306.652,36.47,35.25,25.107,45.393,1072.033,77.539,152.18,10653.067,5427.958,20.133,20.133,54.562,10.872,0.325,9784.238,9923.701,6994.974,0.292,2736.847,2.462,1.736,12663.642,1763.921,4250.947,12896.735,1.963,6571.153,4.178,2.405,186.9062578
99,2835.437164,837887.0843,2517306.667,37.799,53.073,45.711,60.435,1124.974,73.155,128.98,10652.659,6042.01,15.828,15.828,40.467,14.278,0.263,9802.278,9966.711,6513.615,0.237,1201.106,2.469,1.613,8629.442,2221.362,4592.581,13669.529,1.763,7753.128,5.231,3.173,187.7572266
99,2840.233363,837887.0864,2517306.682,40.196,40.441,18.732,62.15,1225.469,65.688,134.638,12427.432,6063.156,30.213,30.213,80.917,13.726,0.344,9820.905,9952.778,7183.445,0.309,2044.171,2.461,1.776,11655.232,2275.95,5279.554,15223.504,2.05,7427.318,5.351,3.264,188.6782656
99,2845.035812,837887.0883,2517306.697,43.701,77.17,39.332,115.008,1386.078,55.718,101.119,14653.064,8074.06,31.483,31.483,84.331,24.337,0.282,9838.957,9996.968,6678.727,0.254,2771.765,2.468,1.649,12100.984,4205.903,6483.759,17947.488,1.815,9889.338,9.05,6.503,1214.29519
99,2849.843322,837887.0832,2517306.71,42.768,66.636,33.111,100.16,1341.548,58.267,109.138,14240.842,7602.966,32.028,32.028,87.191,21.233,0.301,9857.596,10008.75,6834.524,0.271,2704.68,2.467,1.684,12278.408,3615.505,6136.653,17162.315,1.873,9162.694,8.011,5.512,1249.780256
99,2854.657081,837887.0781,2517306.723,41.635,50.437,25.862,75.012,1289.292,61.462,120.056,12537.371,6418.422,29.585,29.585,74.793,16.295,0.322,9875.66,10018.256,7023.75,0.29,1459.857,2.465,1.728,10167.214,2701.561,5742.302,16270.269,1.953,8329.453,6.251,3.978,1251.092555
99,2859.476793,837887.0728,2517306.736,46.691,64.659,11.007,118.312,1538.594,48.047,104.814,17559.453,8049.385,64.577,64.577,178.749,23.408,0.367,9894.31,10016.694,7446.634,0.33,2867.687,2.46,1.829,13828.643,4342.416,7750.453,20812.824,2.182,9540.756,9.282,6.732,1252.475168
99,2864.302459,837887.0675,2517306.749,43.31,53.505,19.385,87.625,1367.263,56.776,115.822,14206.95,6964.327,39.614,39.614,104.834,18.328,0.342,9912.969,10047.781,7216.71,0.308,1076.491,2.464,1.77,9786.402,3146.41,6335.855,17612.92,2.04,8633.953,7.134,4.725,52.0628555
99,2869.134375,837887.0624,2517306.762,40.402,58.614,37.401,79.827,1234.459,65.07,119.208,12635.807,6897.267,23.918,23.918,64.519,17.636,0.288,9931.048,10089.478,6762.452,0.259,1583.877,2.47,1.655,9892.658,2868.163,5343.481,15368.112,1.832,8388.699,6.588,4.258,52.6821445
99,2873.971945,837887.0572,2517306.775,40.888,45.83,21.425,70.234,1255.81,63.632,127.958,12890.537,6410.356,31.206,31.206,83.981,15.27,0.336,9949.718,10088.264,7178.811,0.302,1469.547,2.465,1.754,10496.718,2540.172,5496.959,15715.289,2.011,7815.083,5.916,3.708,53.3685273
99,2878.814576,837887.051,2517306.796,39.527,40.573,21.816,59.33,1196.731,67.717,135.807,11894.724,5930.996,26.917,26.917,71.131,13.311,0.335,9968.394,10107.963,7176.989,0.301,1760.697,2.466,1.751,11075.373,2186.418,5077.924,14767.406,2.006,7363.385,5.153,3.114,54.0310039
99,2883.66316,837887.0445,2517306.82,38.401,48.522,36.89,60.154,1149.613,71.225,130.818,10982.874,5979.751,19.135,19.135,49.109,13.932,0.289,9987.074,10146.507,6798.419,0.26,1575.429,2.471,1.656,9947.696,2212.462,4756.327,14039.935,1.837,7644.202,5.211,3.158,2376.81142
99,2888.517399,837887.0381,2517306.843,39.407,45.549,27.936,63.162,1191.628,68.086,131.323,11800.076,6117.875,24.426,24.426,64.385,14.2,0.316,10005.762,10154.398,7033.025,0.285,2339.634,2.469,1.71,11945.317,2308.416,5042.552,14687.393,1.929,7614.836,5.421,3.319,2378.523252
99,2893.377293,837887.0319,2517306.866,39.095,50.386,35.147,65.625,1178.485,69.048,127.949,11587.225,6253.07,21.358,21.358,56.062,14.896,0.295,10023.871,10182.153,6858.231,0.265,2363.123,2.472,1.665,11642.709,2388.162,4952.063,14482.7,1.853,7815.621,5.594,3.453,2380.127619
99,2896.163517,837887.0281,2517306.88,41.456,54.132,26.821,81.443,1281.217,61.976,120.347,13422.489,6912.321,30.999,30.999,84.603,17.507,0.32,10034.973,10182.819,7078.049,0.288,2302.892,2.469,1.716,11961.881,2924.965,5682.615,16135.252,1.942,8309.341,6.701,4.353,2381.143736
99,2898.828601,837887.0247,2517306.892,44.656,65.3,20.97,109.63,1433.047,53.189,107.294,15880.626,7872.547,46.275,46.275,128.24,22.364,0.337,10044.908,10184.952,7244.034,0.303,2584.203,2.468,1.755,12856.473,3987.711,6860.975,18800.773,2.017,9320.16,8.674,6.136,2382.009197
99,2903.598905,837887.0184,2517306.915,38.397,44.885,28.622,61.147,1149.432,71.239,136.848,11946.849,6219.183,23.411,23.411,65.371,13.852,0.314,10063.614,10214.649,7042.917,0.283,1748.136,2.471,1.704,10782.104,2243.967,4755.116,14037.195,1.921,7307.355,5.28,3.211,2383.676607
99,2908.520709,837887.0142,2517306.937,42.334,57.517,24.881,90.153,1321.291,59.479,116.902,14334.522,7293.259,35.426,35.426,99.095,19.016,0.325,10082.327,10228.739,7154.084,0.293,3029.939,2.47,1.728,13568.047,3238.844,5982.128,16812.769,1.965,8554.166,7.311,4.88,2385.289594
99,2913.445191,837887.01,2517306.958,42.691,67.623,32.229,103.017,1337.941,58.48,110.063,14760.67,7842.87,33.494,33.494,94.856,21.719,0.303,10101.045,10257.577,6970.4,0.273,2731.494,2.473,1.68,12603.788,3726.187,6108.98,17099.717,1.882,9085.689,8.211,5.698,2386.881604
99,2918.37384,837887.0056,2517306.98,40.872,65.386,41.408,89.364,1255.099,63.679,114.445,13229.86,7361.379,24.113,24.113,66.649,19.605,0.276,10120.355,10288.906,6749.322,0.248,3077.47,2.476,1.624,12853.582,3209.872,5491.81,15703.641,1.797,8737.844,7.255,4.831,1927.355705
99,2923.304871,837887.0014,2517307.001,38.773,46.151,28.617,63.685,1164.99,70.055,134.576,12143.87,6321.578,24.201,24.201,67.549,14.318,0.314,10139.086,10292.068,7079.429,0.283,2714.464,2.473,1.701,12787.784,2325.251,4860.058,14274.579,1.921,7430.734,5.458,3.347,1928.70459
99,2928.239175,837886.9972,2517307.022,38.484,44.993,34.808,55.179,1153.011,70.965,131.733,10380.486,5591.98,18.708,18.708,45.214,12.939,0.296,10157.823,10319.386,6926.572,0.266,1839.975,2.475,1.661,10733.093,2057.113,4779.146,14091.554,1.856,7591.135,4.862,2.897,1160.366947
99,2933.177052,837886.9966,2517307.042,39.653,50.597,36.644,64.55,1202.116,67.33,123.817,11016.117,5990.456,20.376,20.376,49.584,14.747,0.29,10177.151,10341.541,6889.369,0.261,2797.251,2.476,1.65,12573.24,2353.214,5115.389,14852.154,1.839,8076.455,5.519,3.394,1161.440205
99,2938.118202,837887.004,2517307.056,40.544,61.002,45.928,76.076,1240.647,64.649,113.876,11369.282,6454.453,19.051,19.051,45.941,17.276,0.262,10195.9,10372.116,6671.583,0.236,2078.736,2.479,1.595,10700.64,2738.057,5387.723,15468.19,1.762,8781.442,6.325,4.04,1162.40851
99,2943.062329,837643.0807,2517660.955,40.508,61.414,38.29,84.538,1239.107,64.753,118.11,13115.968,7190.744,24.625,24.625,68.615,18.557,0.285,10215.066,10382.512,6866.163,0.257,2737.749,2.478,1.639,12407.825,3035.028,5376.699,15443.253,1.824,8466.662,6.918,4.538,2394.968258
99,2948.010325,837643.0707,2517660.932,40.181,63.191,43.231,83.152,1224.821,65.733,117.16,12681.374,7114.917,21.783,21.783,59.573,18.51,0.27,10233.829,10407.912,6752.165,0.243,2621.53,2.48,1.609,11947.39,2985.55,5274.956,15213.104,1.782,8535.351,6.821,4.455,2396.410211
99,2952.960999,837643.0625,2517660.908,37.809,58.6,49.648,67.551,1125.377,73.123,126.832,11393.22,6568.604,15.919,15.919,43.512,15.786,0.251,10253.183,10435.526,6606.299,0.226,2881.42,2.482,1.571,12175.439,2451.23,4595.234,13675.532,1.734,7884.439,5.729,3.558,2397.910455
99,2956.003195,837643.0576,2517660.894,43.447,49.759,12.635,86.883,1373.823,56.404,121.311,15342.728,7133.679,47.062,47.062,133.62,17.924,0.362,10264.916,10398.023,7602.758,0.326,2892.92,2.47,1.806,14191.356,3119.503,6387.221,17729.113,2.151,8243.241,7.082,4.68,2398.799049
99,2957.428304,837643.0554,2517660.888,42.106,53.311,21.745,84.877,1310.806,60.119,120.628,14236.378,7095.164,36.322,36.322,101.992,17.928,0.335,10270.195,10416.946,7335.182,0.301,2652.579,2.474,1.742,13175.522,3047.169,5902.968,16633.705,2.006,8289.949,6.941,4.558,2399.184318
99,2959.517749,837643.0519,2517660.878,39.969,46.063,25.632,66.494,1215.685,66.37,129.828,12275.813,6275.516,26.91,26.91,71.931,14.733,0.323,10278.411,10430.929,7228.051,0.291,2144.88,2.475,1.715,11945.862,2416.53,5210.439,15067.163,1.956,7702.481,5.655,3.5,2399.808221
99,2962.537324,837643.047,2517660.863,41.916,37.411,8.848,65.973,1302.063,60.66,134.976,13895.004,6244.607,41.616,41.616,115.081,14.101,0.373,10290.149,10417.982,7733.482,0.336,1889.493,2.47,1.833,12445.95,2399.504,5837.386,16485.356,2.225,7408.746,5.618,3.471,2400.685186
99,2966.956709,837643.0399,2517660.843,40.152,41.894,20.012,63.776,1223.586,65.818,133.667,12520.259,6165.066,29.864,29.864,80.741,14.058,0.34,10307.173,10452.412,7402.384,0.306,1969.752,2.474,1.752,11944.272,2328.188,5266.21,15193.319,2.031,7481.301,5.464,3.352,2401.933815
99,2972.02644,837643.0317,2517660.819,41.53,59.733,31.485,87.981,1284.549,61.763,116.719,13679.462,7238.644,29.702,29.702,82.332,18.903,0.306,10326.551,10488.247,7092.631,0.275,3041.412,2.479,1.676,13468.087,3159.377,5707.203,16190.871,1.89,8567.585,7.159,4.747,1709.51883
99,2976.907169,837643.0472,2517660.798,37.343,38.783,25.896,51.671,1106.598,74.639,145.766,11241.902,5756.434,21.834,21.834,60.107,12.037,0.322,10345.349,10500.012,7252.085,0.29,2867.497,2.477,1.711,13439.164,1950.141,4472.425,13397.731,1.953,6860.329,4.617,2.717,1710.553209
99,2981.792958,837643.063,2517660.776,41.636,38.462,10.991,65.935,1289.317,61.46,134.093,13592.468,6229.964,39.087,39.087,107.13,14.161,0.367,10364.152,10496.998,7707.235,0.33,2150.688,2.473,1.815,12915.847,2398.251,5742.489,16270.692,2.182,7457.499,5.615,3.469,1898.717514
99,2986.683807,837643.0788,2517660.754,40.031,69.568,53.199,85.936,1218.368,66.182,113.209,12387.835,7241.91,18.056,18.056,48.568,19.498,0.24,10382.962,10573.409,6574.016,0.216,1792.634,2.486,1.546,9933.301,3085.288,5229.339,15109.916,1.711,8833.235,7.016,4.622,1892.70215
99,2991.57912,837643.0946,2517660.732,39.42,57.409,37.564,77.254,1192.203,68.044,124.556,12836.344,7012.393,23.18,23.18,66.424,17.16,0.287,10401.777,10573.635,6964.629,0.259,2301.34,2.482,1.635,11731.939,2778.667,5046.532,14696.395,1.831,8028.523,6.408,4.108,1893.75126
99,2996.479791,837643.1104,2517660.71,40.105,56.481,38.257,74.705,1221.54,65.96,120.332,12034.102,6596.56,22.191,22.191,57.79,16.709,0.285,10420.599,10593.904,6954.497,0.257,1777.228,2.483,1.63,10663.449,2691.084,5251.74,15160.588,1.824,8310.362,6.229,3.961,1841.04868
99,3001.385522,837643.1251,2517660.691,42.44,77.022,45.024,109.02,1326.218,59.181,104.651,14282.325,8076.72,26.511,26.511,73.518,23.524,0.265,10440.016,10622.331,6793.706,0.238,1832.187,2.486,1.59,10451.786,3963.266,6019.516,16897.342,1.768,9555.524,8.631,6.096,1842.10269
99,3006.295718,837643.1293,2517660.699,43.223,58.481,19.384,97.578,1363.083,57.015,116.31,15660.431,7676.748,43.485,43.485,127.384,20.117,0.342,10458.85,10606.714,7501.564,0.308,2732.394,2.478,1.752,13667.916,3516.692,6303.244,17539.152,2.04,8597.698,7.83,5.346,1828.936258
99,3011.210973,837643.1335,2517660.707,41.171,59.849,31.291,88.408,1268.422,62.803,118.812,13991.713,7395.88,29.959,29.959,86.37,18.973,0.306,10477.69,10643.227,7166.95,0.276,2389.715,2.482,1.672,12313.33,3174.92,5588.709,15922.832,1.892,8416.651,7.189,4.773,1829.866549
99,3016.130991,837643.1377,2517660.714,40.262,56.138,33.474,78.801,1228.361,65.488,122.425,12978.815,6942.692,25.837,25.837,72.048,17.285,0.3,10496.536,10665.62,7114.856,0.27,2625.201,2.484,1.657,12680.116,2832.341,5300.076,15269.928,1.869,8168.266,6.516,4.198,1558.613731
99,3021.055473,837643.142,2517660.722,42.434,66.482,31.861,101.103,1325.974,59.196,111.635,14744.405,7818.4,33.226,33.226,95.143,21.347,0.304,10515.978,10683.293,7169.654,0.274,1946.745,2.484,1.667,11432.798,3651.875,6017.662,16893.146,1.886,8957.797,8.077,5.573,1549.566697
99,3025.985313,837643.1462,2517660.73,42.776,44.263,15.218,73.308,1341.953,58.243,122.627,13220.213,6279.119,37.97,37.97,95.919,15.607,0.354,10534.837,10678.219,7667.2,0.319,2474.766,2.478,1.78,13483.932,2643.535,6139.767,17169.356,2.105,8154.817,6.131,3.881,1547.451346
99,3030.919618,837643.1484,2517660.735,40.27,69.071,59.145,78.997,1228.714,65.464,109.585,11081.656,6619.936,14.771,14.771,35.156,18.413,0.223,10553.7,10756.56,6496.479,0.2,1211.088,2.493,1.505,8615.135,2839.166,5302.582,15275.596,1.674,9125.303,6.53,4.209,1548.175369
99,3035.858387,837643.1458,2517660.732,40.797,60.52,43.681,77.36,1251.82,63.898,113.661,11560.445,6499.033,20.288,20.288,49.169,17.428,0.269,10573.161,10757.931,6877.763,0.242,1224.8,2.489,1.591,9405.127,2782.319,5468.104,15650.015,1.779,8798.101,6.415,4.114,1582.04119
99,3040.801918,837643.1432,2517660.729,41.689,60.905,38.552,83.258,1291.754,61.306,111.68,12233.196,6715.337,24.165,24.165,59.46,18.328,0.284,10592.038,10770.652,7019.74,0.256,2188.039,2.488,1.621,11615.559,2989.334,5760.57,16311.591,1.822,8954.147,6.828,4.461,1582.735711
99,3045.750807,837643.1405,2517660.726,40.904,62.713,43.791,81.636,1256.52,63.585,113.05,12032,6767.435,21.184,21.184,53.173,18.246,0.269,10611.512,10797.565,6890.457,0.242,2306.416,2.49,1.589,11593.746,2931.791,5502.105,15726.931,1.778,8845.659,6.715,4.365,1583.476035
99,3050.704161,837643.1379,2517660.723,40.018,68.327,59.447,77.207,1217.77,66.224,110.741,10980.228,6566.22,14.392,14.392,34.335,18.073,0.222,10630.4,10836.168,6515.057,0.199,1799.381,2.495,1.5,9828.874,2777.012,5225.123,15100.38,1.672,9030.087,6.404,4.105,1584.124406
99,3055.661979,837643.1353,2517660.72,39.783,60.364,49.934,70.795,1207.675,66.934,115.965,10824.978,6248.147,16.449,16.449,39.102,16.422,0.25,10649.888,10844.921,6749.223,0.225,1889.523,2.493,1.551,10477.491,2558.911,5154.214,14939.978,1.732,8623.314,5.956,3.739,1584.81858
